,TotW,TotVar,A.phsA,Phv.neut.ang,modbus_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,status
10398,0.0,0.0,0.0,-88.91802978515625,-7489.0,1,1,0,0,1
10399,0.0,0.0,0.0,-89.40983581542969,-7489.0,1,1,0,0,1
10400,0.0,0.0,0.0,-89.19996643066406,-7489.0,1,1,0,0,1
10401,0.0,0.0,0.0,-88.51675415039062,-7489.0,1,1,0,0,1
10402,0.0,0.0,0.0,-89.04600524902344,-7489.0,1,1,0,0,1
10403,0.0,0.0,0.0,-89.81612396240234,-7489.0,1,1,0,0,1
10404,0.0,0.0,0.0,-89.06227111816406,-7489.0,1,1,0,0,1
10405,0.0,0.0,0.0,-88.6853256225586,-7489.0,1,1,0,0,1
10406,0.0,0.0,0.0,-88.68256378173828,-7489.0,1,1,0,0,1
10407,0.0,0.0,0.0,-88.98294067382812,-7489.0,1,1,0,0,1
10408,0.0,0.0,0.0,-88.14078521728516,-7489.0,1,1,0,0,1
10409,0.0,0.0,0.0,-88.80490112304688,-7489.0,1,1,0,0,1
10410,0.0,0.0,0.0,-88.08638000488281,-7489.0,1,1,0,0,1
10411,0.0,0.0,0.0,-87.18675231933594,-7489.0,1,1,0,0,1
10412,0.0,0.0,0.0,-87.8841323852539,-7489.0,1,1,0,0,1
10413,0.0,0.0,0.0,-87.32811737060547,-7489.0,1,1,0,0,1
10414,0.0,0.0,0.0,-87.18077850341797,-7489.0,1,1,0,0,1
10415,0.0,0.0,0.0,-87.07787322998047,-7489.0,1,1,0,0,1
10416,0.0,0.0,0.0,-87.38189697265625,-7489.0,1,1,0,0,1
10417,0.0,0.0,0.0,-87.41466522216797,-7489.0,1,1,0,0,1
10418,0.0,0.0,0.0,-86.85781860351562,-7489.0,1,1,0,0,1
10419,0.0,0.0,0.0,-87.74634552001953,-7489.0,1,1,0,0,1
10420,0.0,0.0,0.0,-86.97933197021484,-7489.0,1,1,0,0,1
10421,0.0,0.0,0.0,-86.6054916381836,-7489.0,1,1,0,0,1
10422,0.0,0.0,0.0,-87.22325897216797,-7489.0,1,1,0,0,1
10423,0.0,0.0,0.0,-87.20116424560547,-7489.0,1,1,0,0,1
10424,0.0,0.0,0.0,-86.07884979248047,-7489.0,1,1,0,0,1
10425,0.0,0.0,0.0,-86.10453796386719,-7489.0,1,1,0,0,1
10426,0.0,0.0,0.0,-85.81368255615234,-7489.0,1,1,0,0,1
10427,0.0,0.0,0.0,-85.89449310302734,-7489.0,1,1,0,0,1
10428,0.0,0.0,0.0,-85.43892669677734,-7489.0,1,1,0,0,1
10429,0.0,0.0,0.0,-86.11302185058594,-7489.0,1,1,0,0,1
10430,0.0,0.0,0.0,-85.80052947998047,-7489.0,1,1,0,0,1
10431,0.0,0.0,0.0,-84.98199462890625,-7489.0,1,1,0,0,1
10432,0.0,0.0,0.0,-86.88025665283203,-7489.0,1,1,0,0,1
10433,0.0,0.0,0.0,-86.29727935791016,-7489.0,1,1,0,0,1
10434,0.0,0.0,0.0,-85.20352935791016,-7489.0,1,1,0,0,1
10435,0.0,0.0,0.0,-85.61746978759766,-7489.0,1,1,0,0,1
10436,0.0,0.0,0.0,-86.022705078125,-7489.0,1,1,0,0,1
10437,0.0,0.0,0.0,-84.53447723388672,-7489.0,1,1,0,0,1
10438,0.0,0.0,0.0,-85.27632904052734,-7489.0,1,1,0,0,1
10439,0.0,0.0,0.0,-84.78389739990234,-7489.0,1,1,0,0,1
10440,0.0,0.0,0.0,-84.79705047607422,-7489.0,1,1,0,0,1
10441,0.0,0.0,0.0,-84.55962371826172,-7489.0,1,1,0,0,1
10442,0.0,0.0,0.0,-85.22891998291016,-7489.0,1,1,0,0,1
10443,0.0,0.0,0.0,-85.91716003417969,-7489.0,1,1,0,0,1
10444,0.0,0.0,0.0,-84.76252746582031,-7489.0,1,1,0,0,1
10445,0.0,0.0,0.0,-85.3097915649414,-7489.0,1,1,0,0,1
10446,0.0,0.0,0.0,-83.92443084716797,-7489.0,1,1,0,0,1
10447,0.0,0.0,0.0,-83.8582992553711,-7489.0,1,1,0,0,1
10448,0.0,0.0,0.0,-85.38825225830078,-7489.0,1,1,0,0,1
10449,0.0,0.0,0.0,-84.48733520507812,-7489.0,1,1,0,0,1
10450,0.0,0.0,0.0,-83.53456115722656,-7489.0,1,1,0,0,1
10451,0.0,0.0,0.0,-84.0450210571289,-7489.0,1,1,0,0,1
10452,0.0,0.0,0.0,-83.7085952758789,-7489.0,1,1,0,0,1
10453,0.0,0.0,0.0,-82.87068176269531,-7489.0,1,1,0,0,1
10454,0.0,0.0,0.0,-84.2140121459961,-7489.0,1,1,0,0,1
10455,0.0,0.0,0.0,-83.56221008300781,-7489.0,1,1,0,0,1
10456,0.0,0.0,0.0,-83.17479705810547,-7489.0,1,1,0,0,1
10457,0.0,0.0,0.0,-82.6668472290039,-7489.0,1,1,0,0,1
10458,0.0,0.0,0.0,-83.38738250732422,-7489.0,1,1,0,0,1
10459,0.0,0.0,0.0,-83.14822387695312,-7489.0,1,1,0,0,1
10460,0.0,0.0,0.0,-82.64686584472656,-7489.0,1,1,0,0,1
10461,0.0,0.0,0.0,-83.29253387451172,-7489.0,1,1,0,0,1
10462,0.0,0.0,0.0,-82.05648803710938,-7489.0,1,1,0,0,1
10463,0.0,0.0,0.0,-81.75579833984375,-7489.0,1,1,0,0,1
10464,0.0,0.0,0.0,-82.15030670166016,-7489.0,1,1,0,0,1
10465,0.0,0.0,0.0,-82.05412292480469,-7489.0,1,1,0,0,1
10466,0.0,0.0,0.0,-82.09664916992188,-7489.0,1,1,0,0,1
10467,0.0,0.0,0.0,-81.7258071899414,-7489.0,1,1,0,0,1
10468,0.0,0.0,0.0,-81.70777893066406,-7489.0,1,1,0,0,1
10469,0.0,0.0,0.0,-80.70802307128906,-7489.0,1,1,0,0,1
10470,0.0,0.0,0.0,-80.56348419189453,-7489.0,1,1,0,0,1
10471,0.0,0.0,0.0,-82.18756103515625,-7489.0,1,1,0,0,1
10472,0.0,0.0,0.0,-81.09925079345703,-7489.0,1,1,0,0,1
10473,0.0,0.0,0.0,-81.21902465820312,-7489.0,1,1,0,0,1
10474,0.0,0.0,0.0,-80.84239959716797,-7489.0,1,1,0,0,1
10475,0.0,0.0,0.0,-81.33621978759766,-7489.0,1,1,0,0,1
10476,0.0,0.0,0.0,-81.07316589355469,-7489.0,1,1,0,0,1
10477,0.0,0.0,0.0,-80.97925567626953,-7489.0,1,1,0,0,1
10478,0.0,0.0,0.0,-80.88113403320312,-7489.0,1,1,0,0,1
10479,0.0,0.0,0.0,-80.27266693115234,-7489.0,1,1,0,0,1
10480,0.0,0.0,0.0,-79.93743133544922,-7489.0,1,1,0,0,1
10481,0.0,0.0,0.0,-80.45020294189453,-7489.0,1,1,0,0,1
10482,0.0,0.0,0.0,-79.75296783447266,-7489.0,1,1,0,0,1
10483,0.0,0.0,0.0,-79.15826416015625,-7489.0,1,1,0,0,1
10484,0.0,0.0,0.0,-79.77666473388672,-7489.0,1,1,0,0,1
10485,0.0,0.0,0.0,-79.2558364868164,-7489.0,1,1,0,0,1
10486,0.0,0.0,0.0,-79.58911895751953,-7489.0,1,1,0,0,1
10487,0.0,0.0,0.0,-80.25669860839844,-7489.0,1,1,0,0,1
10488,0.0,0.0,0.0,-79.1478500366211,-7489.0,1,1,0,0,1
10489,0.0,0.0,0.0,-78.75559997558594,-7489.0,1,1,0,0,1
10490,0.0,0.0,0.0,-79.72058868408203,-7489.0,1,1,0,0,1
10491,0.0,0.0,0.0,-80.91492462158203,-7489.0,1,1,0,0,1
10492,0.0,0.0,0.0,-78.7575912475586,-7489.0,1,1,0,0,1
10493,0.0,0.0,0.0,-79.68769836425781,-7489.0,1,1,0,0,1
10494,0.0,0.0,0.0,-81.66069030761719,-7489.0,1,1,0,0,1
10495,0.0,0.0,0.0,-79.18241119384766,-7489.0,1,1,0,0,1
10496,0.0,0.0,0.0,-79.00182342529297,-7489.0,1,1,0,0,1
10497,0.0,0.0,0.0,-78.6246109008789,-7489.0,1,1,0,0,1
10498,0.0,0.0,0.0,-77.54694366455078,-7489.0,1,1,0,0,1
10499,0.0,0.0,0.0,-77.98272705078125,-7489.0,1,1,0,0,1
10500,0.0,0.0,0.0,-77.81852722167969,-7489.0,1,1,0,0,1
10501,0.0,0.0,0.0,-77.06038665771484,-7489.0,1,1,0,0,1
10502,0.0,0.0,0.0,-77.59664154052734,-7489.0,1,1,0,0,1
10503,0.0,0.0,0.0,-78.03795623779297,-7489.0,1,1,0,0,1
10504,0.0,0.0,0.0,-77.17335510253906,-7489.0,1,1,0,0,1
10505,0.0,0.0,0.0,-77.50737762451172,-7489.0,1,1,0,0,1
10506,0.0,0.0,0.0,-77.69557189941406,-7489.0,1,1,0,0,1
10507,0.0,0.0,0.0,-77.08646392822266,-7489.0,1,1,0,0,1
10508,0.0,0.0,0.0,-76.67716217041016,-7489.0,1,1,0,0,1
10509,0.0,0.0,0.0,-76.8751449584961,-7489.0,1,1,0,0,1
10510,0.0,0.0,0.0,-76.8931884765625,-7489.0,1,1,0,0,1
10511,0.0,0.0,0.0,-75.791259765625,-7489.0,1,1,0,0,1
10512,0.0,0.0,0.0,-76.87298583984375,-7489.0,1,1,0,0,1
10513,0.0,0.0,0.0,-76.56175994873047,-7489.0,1,1,0,0,1
10514,0.0,0.0,0.0,-76.44577026367188,-7489.0,1,1,0,0,1
10515,0.0,0.0,0.0,-76.4465103149414,-7489.0,1,1,0,0,1
10516,0.0,0.0,0.0,-75.97635650634766,-7489.0,1,1,0,0,1
10517,0.0,0.0,0.0,-75.58387756347656,-7489.0,1,1,0,0,1
10518,0.0,0.0,0.0,-76.16301727294922,-7489.0,1,1,0,0,1
10519,0.0,0.0,0.0,-75.8545150756836,-7489.0,1,1,0,0,1
10520,0.0,0.0,0.0,-75.97356414794922,-7489.0,1,1,0,0,1
10521,0.0,0.0,0.0,-74.9892578125,-7489.0,1,1,0,0,1
10522,0.0,0.0,0.0,-76.24801635742188,-7489.0,1,1,0,0,1
10523,0.0,0.0,0.0,-75.55648803710938,-7489.0,1,1,0,0,1
10524,0.0,0.0,0.0,-75.19432830810547,-7489.0,1,1,0,0,1
10525,0.0,0.0,0.0,-75.15965270996094,-7489.0,1,1,0,0,1
10526,0.0,0.0,0.0,-74.64924621582031,-7489.0,1,1,0,0,1
10527,0.0,0.0,0.0,-74.2384033203125,-7489.0,1,1,0,0,1
10528,0.0,0.0,0.0,-73.89974212646484,-7489.0,1,1,0,0,1
10529,0.0,0.0,0.0,-75.37149047851562,-7489.0,1,1,0,0,1
10530,0.0,0.0,0.0,-74.81121826171875,-7489.0,1,1,0,0,1
10531,0.0,0.0,0.0,-73.93216705322266,-7489.0,1,1,0,0,1
10532,0.0,0.0,0.0,-74.79219055175781,-7489.0,1,1,0,0,1
10533,0.0,0.0,0.0,-74.48512268066406,-7489.0,1,1,0,0,1
10534,0.0,0.0,0.0,-73.5658950805664,-7489.0,1,1,0,0,1
10535,0.0,0.0,0.0,-74.36530303955078,-7489.0,1,1,0,0,1
10536,0.0,0.0,0.0,-74.38227081298828,-7489.0,1,1,0,0,1
10537,0.0,0.0,0.0,-74.35844421386719,-7489.0,1,1,0,0,1
10538,0.0,0.0,0.0,-73.45611572265625,-7489.0,1,1,0,0,1
10539,0.0,0.0,0.0,-73.92992401123047,-7489.0,1,1,0,0,1
10540,0.0,0.0,0.0,-72.63469696044922,-7489.0,1,1,0,0,1
10541,0.0,0.0,0.0,-72.78958892822266,-7489.0,1,1,0,0,1
10542,0.0,0.0,0.0,-73.52436828613281,-7489.0,1,1,0,0,1
10543,0.0,0.0,0.0,-73.52591705322266,-7489.0,1,1,0,0,1
10544,0.0,0.0,0.0,-73.04963684082031,-7489.0,1,1,0,0,1
10545,0.0,0.0,0.0,-75.70499420166016,-7489.0,1,1,0,0,1
10546,0.0,0.0,0.0,-80.06935119628906,-7489.0,1,1,0,0,1
10547,0.0,0.0,0.0,-87.1783676147461,-7489.0,1,1,0,0,1
10548,0.0,0.0,0.0,-86.40547943115234,-7489.0,1,1,0,0,1
10549,0.0,0.0,0.0,-86.09982299804688,-7489.0,1,1,0,0,1
10550,0.0,0.0,0.0,-85.43952941894531,-7489.0,1,1,0,0,1
10551,0.0,0.0,0.0,-86.4383316040039,-7489.0,1,1,0,0,1
10552,0.0,0.0,0.0,-86.08528900146484,-7489.0,1,1,0,0,1
10553,0.0,0.0,0.0,-85.83077239990234,-7489.0,1,1,0,0,1
10554,0.0,0.0,0.0,-85.91928100585938,-7489.0,1,1,0,0,1
10555,0.0,0.0,0.0,-85.56243896484375,-7489.0,1,1,0,0,1
10556,0.0,0.0,0.0,-85.08917999267578,-7489.0,1,1,0,0,1
10557,0.0,0.0,0.0,-86.14363098144531,-7489.0,1,1,0,0,1
10558,0.0,0.0,0.0,-85.80530548095703,-7489.0,1,1,0,0,1
10559,0.0,0.0,0.0,-85.4167709350586,-7489.0,1,1,0,0,1
10560,0.0,0.0,0.0,-85.23943328857422,-7489.0,1,1,0,0,1
10561,0.0,0.0,0.0,-86.21287536621094,-7489.0,1,1,0,0,1
10562,0.0,0.0,0.0,-84.86508178710938,-7489.0,1,1,0,0,1
10563,0.0,0.0,0.0,-84.8593978881836,-7489.0,1,1,0,0,1
10564,0.0,0.0,0.0,-84.49921417236328,-7489.0,1,1,0,0,1
10565,0.0,0.0,0.0,-84.28731536865234,-7489.0,1,1,0,0,1
10566,0.0,0.0,0.0,-83.6478500366211,-7489.0,1,1,0,0,1
10567,0.0,0.0,0.0,-84.61329650878906,-7489.0,1,1,0,0,1
10568,0.0,0.0,0.0,-84.37316131591797,-7489.0,1,1,0,0,1
10569,0.0,0.0,0.0,-83.53526306152344,-7489.0,1,1,0,0,1
10570,0.0,0.0,0.0,-84.3631362915039,-7489.0,1,1,0,0,1
10571,0.0,0.0,0.0,-84.04762268066406,-7489.0,1,1,0,0,1
10572,0.0,0.0,0.0,-83.32037353515625,-7489.0,1,1,0,0,1
10573,0.0,0.0,0.0,-83.93448638916016,-7489.0,1,1,0,0,1
10574,0.0,0.0,0.0,-84.23218536376953,-7489.0,1,1,0,0,1
10575,0.0,0.0,0.0,-83.76889038085938,-7489.0,1,1,0,0,1
10576,0.0,0.0,0.0,-83.18724060058594,-7489.0,1,1,0,0,1
10577,0.0,0.0,0.0,-83.67840576171875,-7489.0,1,1,0,0,1
10578,0.0,0.0,0.0,-83.00399017333984,-7489.0,1,1,0,0,1
10579,0.0,0.0,0.0,-83.29766845703125,-7489.0,1,1,0,0,1
10580,0.0,0.0,0.0,-82.54133605957031,-7489.0,1,1,0,0,1
10581,0.0,0.0,0.0,-83.32169342041016,-7489.0,1,1,0,0,1
10582,0.0,0.0,0.0,-81.88558197021484,-7489.0,1,1,0,0,1
10583,0.0,0.0,0.0,-82.43639373779297,-7489.0,1,1,0,0,1
10584,0.0,0.0,0.0,-83.15571594238281,-7489.0,1,1,0,0,1
10585,0.0,0.0,0.0,-82.14025115966797,-7489.0,1,1,0,0,1
10586,0.0,0.0,0.0,-81.67044067382812,-7489.0,1,1,0,0,1
10587,0.0,0.0,0.0,-82.36859130859375,-7489.0,1,1,0,0,1
10588,0.0,0.0,0.0,-82.43154907226562,-7489.0,1,1,0,0,1
10589,0.0,0.0,0.0,-82.17157745361328,-7489.0,1,1,0,0,1
10590,0.0,0.0,0.0,-82.45529174804688,-7489.0,1,1,0,0,1
10591,0.0,0.0,0.0,-81.77163696289062,-7489.0,1,1,0,0,1
10592,0.0,0.0,0.0,-81.67308807373047,-7489.0,1,1,0,0,1
10593,0.0,0.0,0.0,-81.39517211914062,-7489.0,1,1,0,0,1
10594,0.0,0.0,0.0,-81.12255859375,-7489.0,1,1,0,0,1
10595,0.0,0.0,0.0,-80.47069549560547,-7489.0,1,1,0,0,1
10596,0.0,0.0,0.0,-80.80846405029297,-7489.0,1,1,0,0,1
10597,0.0,0.0,0.0,-80.55083465576172,-7489.0,1,1,0,0,1
10598,0.0,0.0,0.0,-80.43161010742188,-7489.0,1,1,0,0,1
10599,0.0,0.0,0.0,-80.52883911132812,-7489.0,1,1,0,0,1
10600,0.0,0.0,0.0,-80.205078125,-7489.0,1,1,0,0,1
10601,0.0,0.0,0.0,-79.67724609375,-7489.0,1,1,0,0,1
10602,0.0,0.0,0.0,-80.63278198242188,-7489.0,1,1,0,0,1
10603,0.0,0.0,0.0,-80.72994995117188,-7489.0,1,1,0,0,1
10604,0.0,0.0,0.0,-79.7668685913086,-7489.0,1,1,0,0,1
10605,0.0,0.0,0.0,-79.95465087890625,-7489.0,1,1,0,0,1
10606,0.0,0.0,0.0,-79.83572387695312,-7489.0,1,1,0,0,1
10607,0.0,0.0,0.0,-80.12749481201172,-7489.0,1,1,0,0,1
10608,0.0,0.0,0.0,-79.75691986083984,-7489.0,1,1,0,0,1
10609,0.0,0.0,0.0,-84.4529037475586,-7489.0,1,1,0,0,1
10610,0.0,0.0,0.0,-89.28997039794922,-7489.0,1,1,0,0,0
10611,0.0,0.0,0.0,-93.64611053466795,-7489.0,1,1,0,0,0
10612,0.0,0.0,0.0,-98.10173797607422,-7489.0,1,1,0,0,0
10613,0.0,0.0,0.0,-103.29830932617188,-7489.0,1,1,0,0,0
10614,0.0,0.0,0.0,-107.41763305664062,-7489.0,1,1,0,0,0
10615,0.0,0.0,0.0,-113.24046325683594,-7489.0,1,1,0,0,0
10616,0.0,0.0,0.0,-117.86949920654295,-7489.0,1,1,0,0,0
10617,0.0,0.0,0.0,-121.4866180419922,-7489.0,1,1,0,0,0
10618,0.0,0.0,0.0,-126.7701644897461,-7489.0,1,1,0,0,0
10619,0.0,0.0,0.0,-131.42477416992188,-7489.0,1,1,0,0,0
10620,0.0,0.0,0.0,-136.18792724609375,-7489.0,1,1,0,0,0
10621,0.0,0.0,0.0,-139.83154296875,-7489.0,1,1,0,0,0
10622,0.0,0.0,0.0,-145.80149841308594,-7489.0,1,1,0,0,0
10623,0.0,0.0,0.0,-150.22265625,-7489.0,1,1,0,0,0
10624,0.0,0.0,0.0,-154.7672576904297,-7489.0,1,1,0,0,0
10625,0.0,0.0,0.0,-159.24903869628906,-7489.0,1,1,0,0,0
10626,0.0,0.0,0.0,-164.3560791015625,-7489.0,1,1,0,0,0
10627,0.0,0.0,0.0,-168.02523803710938,-7489.0,1,1,0,0,0
10628,0.0,0.0,0.0,-173.44529724121094,-7489.0,1,1,0,0,0
10629,0.0,0.0,0.0,-178.02093505859375,-7489.0,1,1,0,0,0
10630,0.0,0.0,0.0,177.11033630371094,-7489.0,1,1,0,0,0
10631,0.0,0.0,0.0,172.22442626953125,-7489.0,1,1,0,0,0
10632,0.0,0.0,0.0,167.378662109375,-7489.0,1,1,0,0,0
10633,0.0,0.0,0.0,162.9156494140625,-7489.0,1,1,0,0,0
10634,0.0,0.0,0.0,158.26170349121094,-7489.0,1,1,0,0,0
10635,0.0,0.0,0.0,153.9329833984375,-7489.0,1,1,0,0,0
10636,0.0,0.0,0.0,148.7292022705078,-7489.0,1,1,0,0,0
10637,0.0,0.0,0.0,144.02890014648438,-7489.0,1,1,0,0,0
10638,0.0,0.0,0.0,139.29734802246094,-7489.0,1,1,0,0,0
10639,0.0,0.0,0.0,135.74383544921875,-7489.0,1,1,0,0,0
10640,0.0,0.0,0.0,130.13619995117188,-7489.0,1,1,0,0,0
10641,0.0,0.0,0.0,125.99771881103516,-7489.0,1,1,0,0,0
10642,0.0,0.0,0.0,120.23760223388672,-7489.0,1,1,0,0,0
10643,0.0,0.0,0.0,116.45393371582033,-7489.0,1,1,0,0,0
10644,0.0,0.0,0.0,110.84527587890624,-7489.0,1,1,0,0,0
10645,0.0,0.0,0.0,101.2468719482422,-7489.0,1,1,0,0,0
10646,0.0,0.0,0.0,97.2551498413086,-7489.0,1,1,0,0,0
10647,0.0,0.0,0.0,92.3290557861328,-7489.0,1,1,0,0,0
10648,0.0,0.0,0.0,87.1768798828125,-7489.0,1,1,0,0,0
10649,0.0,0.0,0.0,82.64733123779297,-7489.0,1,1,0,0,0
10650,0.0,0.0,0.0,78.89752960205078,-7489.0,1,1,0,0,0
10651,0.0,0.0,0.0,72.85548400878906,-7489.0,1,1,0,0,0
10652,0.0,0.0,0.0,69.83753967285156,-7489.0,1,1,0,0,0
10653,0.0,0.0,0.0,64.55921936035156,-7489.0,1,1,0,0,0
10654,0.0,0.0,0.0,59.78827667236328,-7489.0,1,1,0,0,0
10655,0.0,0.0,0.0,54.82356262207031,-7489.0,1,1,0,0,0
10656,0.0,0.0,0.0,50.4780502319336,-7489.0,1,1,0,0,0
10657,0.0,0.0,0.0,45.276973724365234,-7489.0,1,1,0,0,0
10658,0.0,0.0,0.0,40.4594612121582,-7489.0,1,1,0,0,0
10659,0.0,0.0,0.0,35.995487213134766,-7489.0,1,1,0,0,0
10660,0.0,0.0,0.0,31.234235763549805,-7489.0,1,1,0,0,0
10661,0.0,0.0,0.0,25.72799491882324,-7489.0,1,1,0,0,0
10662,0.0,0.0,0.0,22.060531616210938,-7489.0,1,1,0,0,0
10663,0.0,0.0,0.0,17.37959098815918,-7489.0,1,1,0,0,0
10664,0.0,0.0,0.0,12.184326171875,-7489.0,1,1,0,0,0
10665,0.0,0.0,0.0,8.023849487304688,-7489.0,1,1,0,0,0
10666,0.0,0.0,0.0,2.9432828426361084,-7489.0,1,1,0,0,0
10667,0.0,0.0,0.0,-0.0751190185546875,-7489.0,1,1,0,0,0
10668,0.0,0.0,0.4749999642372131,-0.1555023044347763,-7489.0,1,1,0,0,0
10669,74.15071868896484,285.3993530273437,0.4999999701976776,-0.0923614501953125,-7489.0,1,1,0,0,0
10670,180.8857421875,289.4195861816406,0.5499999523162842,-0.1041870042681694,-7489.0,1,1,0,0,0
10671,168.40252685546875,295.41973876953125,0.5749999284744263,-0.0915832445025444,-7489.0,1,1,0,0,0
10672,188.16558837890625,280.69097900390625,0.5249999761581421,-0.1261596530675888,-7489.0,1,1,0,0,0
10673,293.4760437011719,250.43673706054688,0.5749999284744263,-0.1439056396484375,-7489.0,1,1,0,0,0
10674,317.5731811523437,297.9912109375,0.6499999165534973,-0.1227569505572319,-7489.0,1,1,0,0,0
10675,343.6502990722656,264.4290466308594,0.6499999165534973,-0.1092071533203125,-7489.0,1,1,0,0,0
10676,387.5950317382813,294.2728271484375,0.6999999284744263,-0.1349945068359375,-7489.0,1,1,0,0,0
10677,412.73046875,259.781005859375,0.6999999284744263,-0.1191558688879013,-7489.0,1,1,0,0,0
10678,483.75433349609375,236.63758850097656,0.7499999403953552,-0.0780029296875,-7489.0,1,1,0,0,0
10679,519.0308227539062,230.3235626220703,0.8499999046325684,-0.1178893968462944,-7487.0,1,1,0,0,0
10680,516.604248046875,262.7267761230469,0.824999988079071,-0.10845947265625,-7489.0,1,1,0,0,0
10681,520.8900756835938,266.0829772949219,0.8499999046325684,-0.120574951171875,-7487.0,1,1,0,0,0
10682,658.7969360351562,215.5223999023437,0.9499999284744264,-0.1596679538488388,-7487.0,1,1,0,0,0
10683,669.7951049804688,210.1500244140625,0.9749999046325684,-0.1202697679400444,-7487.0,1,1,0,0,0
10684,676.53173828125,228.2108459472656,1.0249998569488523,-0.1749267429113388,-7487.0,1,1,0,0,0
10685,756.6704711914062,192.58419799804688,1.0749999284744265,-0.0734710693359375,-7487.0,1,1,0,0,0
10686,800.1806640625,216.99526977539065,1.1749999523162842,-0.1142120212316513,-7487.0,1,1,0,0,0
10687,828.7326049804688,200.6004943847656,1.1749999523162842,-0.1259307861328125,-7487.0,1,1,0,0,0
10688,922.8637084960938,169.17518615722656,1.2999998331069946,-0.1311035007238388,-7487.0,1,1,0,0,0
10689,896.001953125,188.25010681152344,1.2499998807907104,-0.137176513671875,-7487.0,1,1,0,0,0
10690,922.2117919921876,171.45693969726562,1.2999998331069946,-0.0904846116900444,-7487.0,1,1,0,0,0
10691,1025.4337158203125,185.11119079589844,1.4249998331069946,-0.1335906833410263,-7487.0,1,1,0,0,0
10692,1052.82666015625,164.7807159423828,1.4249998331069946,-0.130584716796875,-7487.0,1,1,0,0,0
10693,1046.4522705078125,166.35015869140625,1.4249998331069946,-0.1383819431066513,-7487.0,1,1,0,0,0
10694,1005.0186157226562,161.943603515625,1.4499999284744265,-0.144744873046875,-7487.0,1,1,0,0,0
10695,1110.389404296875,152.69590759277344,1.5249998569488523,-0.0986785888671875,-7487.0,1,1,0,0,0
10696,1169.1474609375,154.34988403320312,1.5999997854232788,-0.137451171875,-7487.0,1,1,0,0,0
10697,1044.4481201171875,206.68516540527344,1.4499999284744265,-0.1238250583410263,-7487.0,1,1,0,0,0
10698,1029.03125,196.36297607421875,1.4499999284744265,-0.1241302415728569,-7487.0,1,1,0,0,0
10699,1142.2252197265625,147.7943878173828,1.5749998092651367,-0.1638030856847763,-7487.0,1,1,0,0,0
10700,1118.8282470703125,181.8153381347656,1.5749998092651367,-0.1353683322668075,-7487.0,1,1,0,0,0
10701,1065.0201416015625,201.626693725586,1.4749999046325684,-0.1381988376379013,-7487.0,1,1,0,0,0
10702,1048.2994384765625,187.28428649902344,1.4499999284744265,-0.0952224656939506,-7487.0,1,1,0,0,0
10703,1021.9686889648438,202.59249877929688,1.3999998569488523,-0.1328659057617187,-7487.0,1,1,0,0,0
10704,1141.863037109375,137.03758239746094,1.5999997854232788,-0.1184081956744194,-7487.0,1,1,0,0,0
10705,1104.2322998046875,182.93809509277344,1.5499999523162842,-0.1350860446691513,-7487.0,1,1,0,0,0
10706,981.1991577148438,214.0615997314453,1.3749998807907104,-0.1277008056640625,-7489.0,1,1,0,0,0
10707,1074.400634765625,178.62814331054688,1.4749999046325684,-0.1303253173828125,-7489.0,1,1,0,0,0
10708,0.0,0.0,0.0,-99.76504516601562,0.0,0,0,0,0,0
10709,0.0,0.0,0.0,-98.46334075927734,-7488.0,0,0,0,0,0
10710,0.0,0.0,0.0,-97.52101135253906,-7488.0,0,0,0,0,0
10711,0.0,0.0,0.0,-96.11067199707033,-7489.0,0,0,0,0,0
10712,0.0,0.0,0.0,-93.6748046875,-7489.0,1,0,0,0,0
10713,0.0,0.0,0.0,-90.79686737060548,-7487.0,1,0,0,0,0
10714,0.0,0.0,0.0,-90.09844970703124,-7487.0,1,0,0,0,0
10715,0.0,0.0,0.0,-86.32039642333984,-7487.0,1,0,0,0,0
10716,0.0,0.0,0.0,-105.73773956298828,-7487.0,1,0,0,0,0
10717,0.0,0.0,0.0,-110.2620620727539,-7487.0,1,0,0,0,0
10718,0.0,0.0,0.0,-107.79994201660156,-7487.0,1,0,0,0,0
10719,0.0,0.0,0.0,-104.97512817382812,-7487.0,1,0,0,0,0
10720,0.0,0.0,0.0,-100.2825927734375,-7487.0,1,0,0,0,0
10721,0.0,0.0,0.0,-98.91883087158205,-7487.0,1,0,0,0,0
10722,0.0,0.0,0.0,-96.26950073242188,-7487.0,1,0,0,0,0
10723,0.0,0.0,0.0,-92.56097412109376,-7487.0,1,0,0,0,0
10724,0.0,0.0,0.0,-90.4890365600586,-7487.0,1,0,0,0,0
10725,0.0,0.0,0.0,-85.61913299560547,-7487.0,1,0,0,0,0
10726,0.0,0.0,0.0,-84.43024444580078,-7487.0,1,0,0,0,0
10727,0.0,0.0,0.0,-81.36427307128906,-7487.0,1,0,0,0,0
10728,0.0,0.0,0.0,-77.7334976196289,-7487.0,1,0,0,0,0
10729,0.0,0.0,0.0,-74.9751968383789,-7487.0,1,0,0,0,0
10730,0.0,0.0,0.0,-74.56914520263672,-7487.0,1,0,0,0,0
10731,0.0,0.0,0.0,-76.13574981689453,-7487.0,1,0,0,0,0
10732,0.0,0.0,0.0,-78.27786254882812,-7487.0,1,0,0,0,0
