,Unnamed: 0.1,Unnamed: 0,TotW,TotVar,A.phsA,Phv.neut.ang,modbus_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,status
9966,9966,9966,1534.8062744140625,299.2347106933594,2.1499998569488525,-0.1352233737707138,-7488.0,1,1,1,1,Normal
9967,9967,9967,1593.7935791015625,243.6639404296875,2.2249996662139893,-0.1977157443761825,-7488.0,1,1,1,1,Normal
9968,9968,9968,1566.3643798828125,263.0768737792969,2.174999713897705,-0.14459228515625,-7488.0,1,1,1,1,Normal
9969,9969,9969,1556.4649658203125,288.1640014648437,2.2249996662139893,-0.13385771214962,-7488.0,1,1,1,1,Normal
9970,9970,9970,1499.578125,312.67169189453125,2.124999761581421,-0.1835937350988388,-7488.0,1,1,1,1,Normal
9971,9971,9971,1568.1754150390625,275.89813232421875,2.1499998569488525,-0.1335906833410263,-7488.0,1,1,1,1,Normal
9972,9972,9972,1621.7662353515625,262.3404541015625,2.249999761581421,-0.1786422580480575,-7488.0,1,1,1,1,Normal
9973,9973,9973,1600.288818359375,280.6185607910156,2.2249996662139893,-0.1362762302160263,-7488.0,1,1,1,1,Normal
9974,9974,9974,1514.343017578125,275.9101867675781,2.0999999046325684,-0.16436767578125,-7488.0,1,1,1,1,Normal
9975,9975,9975,1525.6431884765625,286.6307678222656,2.124999761581421,-0.1334228515625,-7488.0,1,1,1,1,Normal
9976,9976,9976,1568.646240234375,249.31398010253903,2.174999713897705,-0.1459732055664062,-7488.0,1,1,1,1,Normal
9977,9977,9977,1665.84375,209.59469604492188,2.299999713897705,-0.1217727586627006,-7488.0,1,1,1,1,Normal
9978,9978,9978,1611.1422119140625,245.2333831787109,2.2749998569488525,-0.1636047214269638,-7488.0,1,1,1,1,Normal
9979,9979,9979,1526.07763671875,276.9726257324219,2.1499998569488525,-0.1479339450597763,-7488.0,1,1,1,1,Normal
9980,9980,9980,1542.6656494140625,251.9941253662109,2.1499998569488525,-0.1909103393554687,-7488.0,1,1,1,1,Normal
9981,9981,9981,1644.34228515625,236.5772399902344,2.249999761581421,-0.1390609741210937,-7489.0,1,1,1,1,Normal
9982,9982,9982,1590.6304931640625,259.455078125,2.1999998092651367,-0.20001220703125,-7489.0,1,1,1,1,Normal
9983,9983,9983,1565.302001953125,296.5545349121094,2.1499998569488525,-0.1333236545324325,-7488.0,1,1,1,1,Normal
9984,9984,9984,1507.908203125,283.5401611328125,2.124999761581421,-0.1484375,-7488.0,1,1,1,1,Normal
9985,9985,9985,1530.24267578125,258.97216796875,2.124999761581421,-0.160186767578125,-7488.0,1,1,1,1,Normal
9986,9986,9986,1578.5216064453125,252.2959442138672,2.174999713897705,-0.148292526602745,-7488.0,1,1,1,1,Normal
9987,9987,9987,1566.0867919921875,260.0828552246094,2.174999713897705,-0.151710495352745,-7488.0,1,1,1,1,Normal
9988,9988,9988,1536.0498046875,292.5101928710937,2.124999761581421,-0.162261962890625,-7489.0,1,1,1,1,Normal
9989,9989,9989,1529.5546875,296.6873474121094,2.1499998569488525,-0.1638717502355575,-7488.0,1,1,1,1,Normal
9990,9990,9990,1533.20068359375,273.5318908691406,2.124999761581421,-0.1286544650793075,-7488.0,1,1,1,1,Normal
9991,9991,9991,1593.63671875,283.7816162109375,2.2249996662139893,-0.1392593383789062,-7488.0,1,1,1,1,Normal
9992,9992,9992,1510.395263671875,299.0657043457031,2.0999999046325684,-0.1418914645910263,-7488.0,1,1,1,1,Normal
9993,9993,9993,1586.0792236328125,280.32879638671875,2.1999998092651367,-0.1685333102941513,-7488.0,1,1,1,1,Normal
9994,9994,9994,1531.10009765625,279.4958190917969,2.124999761581421,-0.1338691711425781,-7488.0,1,1,1,1,Normal
9995,9995,9995,1488.929931640625,313.9151611328125,2.124999761581421,-0.1580123901367187,-7489.0,1,1,1,1,Normal
9996,9996,9996,1555.957763671875,278.9525451660156,2.1499998569488525,-0.1430168002843856,-7488.0,1,1,1,1,Normal
9997,9997,9997,1583.085205078125,266.69873046875,2.1999998092651367,-0.1464156955480575,-7488.0,1,1,1,1,Normal
9998,9998,9998,1486.0203857421875,318.0923156738281,2.049999713897705,-0.1905441284179687,-7488.0,1,1,1,1,Normal
9999,9999,9999,1554.8349609375,293.37945556640625,2.1499998569488525,-0.1534385681152343,-7489.0,1,1,1,1,Normal
10000,10000,10000,1647.5897216796875,211.2969512939453,2.299999713897705,-0.1739311069250106,-7488.0,1,1,1,1,Normal
10001,10001,10001,1626.365966796875,261.8816833496094,2.299999713897705,-0.1501655429601669,-7488.0,1,1,1,1,Normal
10002,10002,10002,1483.968017578125,298.9811706542969,2.0749998092651367,-0.1315536499023437,-7488.0,1,1,1,1,Normal
10003,10003,10003,1549.1485595703125,276.6104431152344,2.124999761581421,-0.1800308227539062,-7489.0,1,1,1,1,Normal
10004,10004,10004,1530.1583251953125,285.52008056640625,2.1499998569488525,-0.1344833225011825,-7488.0,1,1,1,1,Normal
10005,10005,10005,1650.2457275390625,231.6757202148437,2.299999713897705,-0.1948890537023544,-7488.0,1,1,1,1,Normal
10006,10006,10006,1613.508544921875,274.9564514160156,2.2749998569488525,-0.12210463732481,-7489.0,1,1,1,1,Normal
10007,10007,10007,1529.880615234375,325.3117980957031,2.174999713897705,-0.1392555087804794,-7489.0,1,1,1,1,Normal
10008,10008,10008,1518.1337890625,311.92315673828125,2.124999761581421,-0.1617164462804794,-7489.0,1,1,1,1,Normal
10009,10009,10009,1587.902099609375,265.7328796386719,2.174999713897705,-0.1512393802404403,-7489.0,1,1,1,1,Normal
10010,10010,10010,1499.3848876953125,287.2947998046875,2.124999761581421,-0.1754493564367294,-7489.0,1,1,1,1,Normal
10011,10011,10011,1547.482666015625,268.7631530761719,2.1499998569488525,-0.1576709747314453,-7489.0,1,1,1,1,FDIA
10012,10012,10012,1658.8173828125,228.0780487060547,2.299999713897705,-0.1346740573644638,-7489.0,1,1,1,1,FDIA
10013,10013,10013,1535.349609375,303.6171264648437,2.1499998569488525,-0.1450042724609375,-7489.0,1,1,1,1,FDIA
10014,10014,10014,1576.191650390625,271.41912841796875,2.174999713897705,-0.1570796966552734,-7489.0,1,1,1,1,FDIA
10015,10015,10015,1517.9407958984375,316.0399475097656,2.124999761581421,-0.1691970825195312,-7489.0,1,1,1,1,FDIA
10016,10016,10016,1520.2467041015625,314.7481994628906,2.1499998569488525,-0.1685581058263778,-7489.0,1,1,1,1,FDIA
10017,10017,10017,1514.85009765625,305.6211853027344,2.124999761581421,-0.1676807403564453,-7489.0,1,1,1,1,FDIA
10018,10018,10018,1407.2940673828125,314.27734375,1.9999998807907104,-0.1168689653277397,-7489.0,1,1,1,1,FDIA
10019,10019,10019,1304.3499755859375,372.9387512207031,1.8749998807907104,-0.1616058200597763,-7489.0,1,1,1,1,FDIA
10020,10020,10020,1323.980224609375,342.7327575683594,1.8749998807907104,-0.137974739074707,-7489.0,1,1,1,1,FDIA
10021,10021,10021,1264.35302734375,379.7477416992188,1.7999998331069946,-0.1734838336706161,-7489.0,1,1,1,1,FDIA
10022,10022,10022,1207.63525390625,401.7804870605469,1.7749998569488523,-0.132537841796875,-7489.0,1,1,1,1,FDIA
10023,10023,10023,1153.51318359375,390.56494140625,1.6999998092651367,-0.1307075023651123,-7489.0,1,1,1,1,FDIA
10024,10024,10024,1193.4256591796875,388.5608520507813,1.749999761581421,-0.1879692077636718,-7489.0,1,1,1,1,FDIA
10025,10025,10025,1099.548095703125,412.06646728515625,1.649999976158142,-0.1438120007514953,-7489.0,1,1,1,1,FDIA
10026,10026,10026,1002.2540283203124,407.6719970703125,1.4999998807907104,-0.1506783813238144,-7489.0,1,1,1,1,FDIA
10027,10027,10027,1043.144287109375,405.4747619628906,1.5499999523162842,-0.1732463836669922,-7489.0,1,1,1,1,FDIA
10028,10028,10028,959.552734375,434.9201354980469,1.4999998807907104,-0.1337819099426269,-7489.0,1,1,1,1,FDIA
10029,10029,10029,891.8850708007812,451.4718933105469,1.4249998331069946,-0.1396484375,-7489.0,1,1,1,1,FDIA
10030,10030,10030,912.831298828125,434.6665954589844,1.4249998331069946,-0.1738452762365341,-7489.0,1,1,1,1,FDIA
10031,10031,10031,775.9627075195312,481.4364013671875,1.3249999284744265,-0.1421194076538086,-7489.0,1,1,1,1,FDIA
10032,10032,10032,748.0505981445312,490.4667663574219,1.2499998807907104,-0.1832714080810547,-7489.0,1,1,1,1,FDIA
10033,10033,10033,786.3934936523438,460.0193481445313,1.274999976158142,-0.1049613952636718,-7489.0,1,1,1,1,FDIA
10034,10034,10034,652.9657592773438,510.6282348632813,1.1749999523162842,-0.1737842410802841,-7489.0,1,1,1,1,FDIA
10035,10035,10035,611.0975341796875,485.6256103515625,1.1249998807907104,-0.1539440155029297,-7489.0,1,1,1,1,FDIA
10036,10036,10036,534.4960327148438,523.3408203125,1.0999999046325684,-0.1711349487304687,-7489.0,1,1,1,1,FDIA
10037,10037,10037,523.6668090820312,524.2100830078125,1.0749999284744265,-0.086561195552349,-7489.0,1,1,1,1,FDIA
10038,10038,10038,464.3534851074219,555.273193359375,1.0499999523162842,-0.1395263671875,-7489.0,1,1,1,1,FDIA
10039,10039,10039,420.19140625,577.1369018554688,1.0249998569488523,-0.1571979522705078,-7489.0,1,1,1,1,FDIA
10040,10040,10040,440.64263916015625,523.7271728515625,1.0249998569488523,-0.1573219150304794,-7489.0,1,1,1,1,FDIA
10041,10041,10041,381.4017333984375,581.9297485351562,1.0249998569488523,-0.1142959520220756,-7489.0,1,1,1,1,FDIA
10042,10042,10042,289.1177673339844,598.0951538085938,0.9999999403953552,-0.1636657565832138,-7489.0,1,1,1,1,FDIA
10043,10043,10043,256.01434326171875,625.548583984375,0.9999999403953552,-0.1671600192785263,-7489.0,1,1,1,1,FDIA
10044,10044,10044,201.5783843994141,633.0095825195312,0.9749999046325684,-0.1475219577550888,-7489.0,1,1,1,1,FDIA
10045,10045,10045,194.6607208251953,631.10205078125,0.9499999284744264,-0.1762161254882812,-7489.0,1,1,1,1,FDIA
10046,10046,10046,142.0718994140625,626.5989379882812,0.9249998927116394,-0.1168441697955131,-7489.0,1,1,1,1,FDIA
10047,10047,10047,85.86126708984375,654.7404174804688,0.9499999284744264,-0.1759300082921981,-7489.0,1,1,1,1,FDIA
10048,10048,10048,43.59463119506836,651.68603515625,0.9749999046325684,-0.1209335327148437,-7489.0,1,1,1,1,FDIA
10049,10049,10049,-24.85775184631348,622.783935546875,0.9499999284744264,-0.1306800693273544,-7489.0,1,1,1,1,FDIA
10050,10050,10050,0.6277820467948914,672.0044555664062,0.9499999284744264,-0.1653633117675781,-7489.0,1,1,1,1,FDIA
10051,10051,10051,-45.52626800537109,689.1839599609375,0.9749999046325684,-0.1311797946691513,-7489.0,1,1,1,1,FDIA
10052,10052,10052,-129.5283203125,671.7871704101562,0.9999999403953552,-0.1849212646484375,-7489.0,1,1,1,1,FDIA
10053,10053,10053,-129.9750213623047,690.6567993164062,1.0249998569488523,-0.1108817979693412,-7489.0,1,1,1,1,FDIA
10054,10054,10054,-263.4149169921875,729.3499145507812,1.1499998569488523,-0.1418952941894531,-7489.0,1,1,1,1,FDIA
10055,10055,10055,-239.30567932128903,718.0618896484375,1.1249998807907104,-0.1173553466796875,-7489.0,1,1,1,1,FDIA
10056,10056,10056,-280.1597900390625,702.7537231445312,1.1249998807907104,-0.1366805881261825,-7489.0,1,1,1,1,FDIA
10057,10057,10057,-300.0556640625,695.208251953125,1.0749999284744265,-0.14643095433712,-7489.0,1,1,1,1,FDIA
10058,10058,10058,-410.1589660644531,727.732177734375,1.2249999046325684,-0.1524047702550888,-7489.0,1,1,1,1,FDIA
10059,10059,10059,-410.05029296875,728.7945556640625,1.2249999046325684,-0.1555938720703125,-7489.0,1,1,1,1,FDIA
10060,10060,10060,-504.2779541015625,770.0109252929688,1.3249999284744265,-0.1233062669634819,-7489.0,1,1,1,1,FDIA
10061,10061,10061,-459.7778930664063,740.87939453125,1.2999998331069946,-0.1647491306066513,-7489.0,1,1,1,1,FDIA
10062,10062,10062,-485.4566040039063,731.5592041015625,1.274999976158142,-0.1354904174804687,-7489.0,1,1,1,1,FDIA
10063,10063,10063,-565.9454956054688,749.632080078125,1.3249999284744265,-0.1525802612304687,-7489.0,1,1,1,1,FDIA
10064,10064,10064,-594.4854736328125,748.5214233398438,1.3749998807907104,-0.1303634494543075,-7489.0,1,1,1,1,FDIA
10065,10065,10065,-655.2957763671875,791.5244750976562,1.4999998807907104,-0.0791702270507812,-7489.0,1,1,1,1,FDIA
10066,10066,10066,-654.7162475585938,802.06396484375,1.4999998807907104,-0.1210861131548881,-7489.0,1,1,1,1,FDIA
10067,10067,10067,-664.9298706054688,801.7501220703125,1.5249998569488523,-0.1210861131548881,-7489.0,1,1,1,1,FDIA
10068,10068,10068,-640.4342651367188,789.3875732421875,1.4499999284744265,-0.18609619140625,-7489.0,1,1,1,1,FDIA
10069,10069,10069,-735.9778442382812,811.9515380859375,1.5749998092651367,-0.154693603515625,-7489.0,1,1,1,1,FDIA
10070,10070,10070,-813.1347045898438,831.3766479492188,1.6749998331069946,-0.1355361938476562,-7489.0,1,1,1,1,FDIA
10071,10071,10071,-831.5455322265625,820.9336547851562,1.6749998331069946,-0.14746855199337,-7489.0,1,1,1,1,FDIA
10072,10072,10072,-926.7149047851562,861.208251953125,1.8249999284744265,-0.1388473510742187,-7489.0,1,1,1,1,FDIA
10073,10073,10073,-915.813232421875,835.9038696289062,1.7749998569488523,-0.1058273240923881,-7489.0,1,1,1,1,FDIA
10074,10074,10074,-990.8934936523438,870.8544311523438,1.8749998807907104,-0.1523513793945312,-7489.0,1,1,1,1,FDIA
10075,10075,10075,-1014.9906616210938,844.6082763671875,1.8499997854232788,-0.1291656494140625,-7489.0,1,1,1,1,FDIA
10076,10076,10076,-1069.173095703125,804.4060668945312,1.924999952316284,-0.1497650146484375,-7489.0,1,1,1,1,FDIA
10077,10077,10077,-1075.2457275390625,836.60400390625,1.9499998092651367,-0.1234207078814506,-7489.0,1,1,1,1,FDIA
10078,10078,10078,-1168.13330078125,895.8569946289062,2.0999999046325684,-0.1269454956054687,-7489.0,1,1,1,1,FDIA
10079,10079,10079,-1212.886962890625,885.32958984375,2.1499998569488525,-0.1553115844726562,-7489.0,1,1,1,1,FDIA
10080,10080,10080,-1194.3311767578125,829.67431640625,2.0999999046325684,-0.074737548828125,-7489.0,1,1,1,1,FDIA
10081,10081,10081,-1279.44384765625,905.61181640625,2.1999998092651367,-0.17730712890625,-7489.0,1,1,1,1,FDIA
10082,10082,10082,-1292.591064453125,920.2318725585938,2.2249996662139893,-0.1175384446978569,-7489.0,1,1,1,1,FDIA
10083,10083,10083,-1382.0260009765625,960.144287109375,2.374999761581421,-0.1407546997070312,-7488.0,1,1,1,1,FDIA
10084,10084,10084,-1423.02490234375,976.9132690429688,2.424999713897705,-0.1432952880859375,-7488.0,1,1,1,1,FDIA
10085,10085,10085,-1400.6300048828125,942.48193359375,2.399999618530273,-0.1156921312212944,-7488.0,1,1,1,1,FDIA
10086,10086,10086,-1550.9959716796875,978.929443359375,2.549999952316284,-0.1541671752929687,-7488.0,1,1,1,1,FDIA
10087,10087,10087,-1575.9864501953125,942.7716674804688,2.549999952316284,-0.1587677001953125,-7488.0,1,1,1,1,FDIA
10088,10088,10088,-1650.994384765625,967.9795532226562,2.6499998569488525,-0.0914764329791069,-7488.0,1,1,1,1,FDIA
10089,10089,10089,-1723.2979736328125,1067.8934326171875,2.799999713897705,-0.1374358981847763,-7488.0,1,1,1,1,FDIA
10090,10090,10090,-1769.439697265625,989.0222778320312,2.8249998092651367,-0.1370391845703125,-7488.0,1,1,1,1,FDIA
10091,10091,10091,-1758.9244384765625,1066.25146484375,2.874999761581421,-0.1530151218175888,-7488.0,1,1,1,1,FDIA
10092,10092,10092,-1827.36474609375,1076.00634765625,2.924999952316284,-0.1779327392578125,-7488.0,1,1,1,1,FDIA
10093,10093,10093,-1865.3094482421875,1045.824462890625,2.9499998092651367,-0.1221771091222763,-7488.0,1,1,1,1,FDIA
10094,10094,10094,-1900.441162109375,1033.0997314453125,2.9749996662139893,-0.1314697116613388,-7488.0,1,1,1,1,FDIA
10095,10095,10095,-1932.77197265625,1105.475830078125,3.049999713897705,-0.1085052415728569,-7488.0,1,1,1,1,FDIA
10096,10096,10096,-1955.6134033203125,1090.4815673828125,3.0999999046325684,-0.1154022142291069,-7488.0,1,1,1,1,FDIA
10097,10097,10097,-2058.654052734375,1114.952880859375,3.2249996662139893,-0.1227264255285263,-7488.0,1,1,1,1,FDIA
10098,10098,10098,-2087.35107421875,1150.4951171875,3.3249995708465576,-0.1147613376379013,-7488.0,1,1,1,1,FDIA
10099,10099,10099,-2092.457763671875,1105.6207275390625,3.2249996662139893,-0.15374755859375,-7488.0,1,1,1,1,FDIA
10100,10100,10100,-2162.56396484375,1128.9090576171875,3.3249995708465576,-0.08807373046875,-7488.0,1,1,1,1,FDIA
10101,10101,10101,-2188.03759765625,1158.4027099609375,3.399999618530273,-0.1212615966796875,-7488.0,1,1,1,1,FDIA
10102,10102,10102,-2255.439697265625,1161.384765625,3.524999618530273,-0.1429138034582138,-7488.0,1,1,1,1,FDIA
10103,10103,10103,-2318.6767578125,1216.4122314453125,3.5999996662139893,-0.1304779052734375,-7488.0,1,1,1,1,FDIA
10104,10104,10104,-2392.779052734375,1233.205322265625,3.6999995708465576,-0.08984375,-7488.0,1,1,1,1,FDIA
10105,10105,10105,-2381.1650390625,1189.007080078125,3.649999856948853,-0.1464080810546875,-7488.0,1,1,1,1,FDIA
10106,10106,10106,-2432.015625,1208.2027587890625,3.6999995708465576,-0.1067352294921875,-7488.0,1,1,1,1,FDIA
10107,10107,10107,-2503.5947265625,1213.22509765625,3.8249998092651367,-0.129150390625,-7488.0,1,1,1,1,FDIA
10108,10108,10108,-2517.93701171875,1236.8634033203125,3.8249998092651367,-0.15386962890625,-7488.0,1,1,1,1,FDIA
10109,10109,10109,-2556.992431640625,1189.188232421875,3.8999996185302734,-0.124420166015625,-7488.0,1,1,1,1,FDIA
10110,10110,10110,-2669.9208984375,1291.2269287109375,4.09999942779541,-0.138275146484375,-7488.0,1,1,1,1,FDIA
10111,10111,10111,-2671.357421875,1253.42724609375,4.049999237060547,-0.1542205810546875,-7488.0,1,1,1,1,FDIA
10112,10112,10112,-2696.49267578125,1239.2296142578125,4.049999237060547,-0.0755157396197319,-7488.0,1,1,1,1,FDIA
10113,10113,10113,-2780.458740234375,1287.206787109375,4.199999809265137,-0.1053314208984375,-7488.0,1,1,1,1,FDIA
10114,10114,10114,-2840.2548828125,1250.3365478515625,4.249999523162842,-0.0929260179400444,-7488.0,1,1,1,1,FDIA
10115,10115,10115,-2846.858642578125,1288.0035400390625,4.324999809265137,-0.1673736423254013,-7488.0,1,1,1,1,FDIA
10116,10116,10116,-2954.668212890625,1373.369873046875,4.524999618530273,-0.1828765869140625,-7488.0,1,1,1,1,FDIA
10117,10117,10117,-2894.4130859375,1286.3614501953125,4.374999523162842,-0.1380157470703125,-7488.0,1,1,1,1,FDIA
10118,10118,10118,-3019.208984375,1343.1517333984375,4.499999523162842,-0.1262969821691513,-7488.0,1,1,1,1,FDIA
10119,10119,10119,-3077.14599609375,1335.98046875,4.59999942779541,-0.1025543212890625,-7488.0,1,1,1,1,FDIA
10120,10120,10120,-3126.9580078125,1342.234130859375,4.699999809265137,-0.0924530029296875,-7488.0,1,1,1,1,FDIA
10121,10121,10121,-3128.841552734375,1364.4359130859375,4.72499942779541,-0.1416931003332138,-7488.0,1,1,1,1,FDIA
10122,10122,10122,-3186.802734375,1422.4091796875,4.799999237060547,-0.1222991943359375,-7488.0,1,1,1,1,FDIA
10123,10123,10123,-3171.144287109375,1394.3280029296875,4.799999237060547,-0.1513519287109375,-7488.0,1,1,1,1,FDIA
10124,10124,10124,-3262.32958984375,1406.147216796875,4.874999523162842,-0.1025085374712944,-7488.0,1,1,1,1,FDIA
10125,10125,10125,-3356.122802734375,1387.410400390625,4.97499942779541,-0.1224822923541069,-7488.0,1,1,1,1,FDIA
10126,10126,10126,-3390.05908203125,1433.842041015625,5.024999618530273,-0.1598358154296875,-7488.0,1,1,1,1,FDIA
10127,10127,10127,-3350.931640625,1406.43701171875,5.024999618530273,-0.0986785888671875,-7488.0,1,1,1,1,FDIA
10128,10128,10128,-3311.465576171875,1420.6949462890625,4.949999809265137,-0.13836669921875,-7488.0,1,1,1,1,Normal
10129,10129,10129,-3171.506591796875,1374.0338134765625,4.774999618530273,-0.0913848802447319,-7488.0,1,1,1,1,Normal
10130,10130,10130,-3147.7353515625,1317.94384765625,4.59999942779541,-0.1272735446691513,-7488.0,1,1,1,1,Normal
10131,10131,10131,-3175.478271484375,1385.5150146484375,4.749999523162842,-0.1072540283203125,-7488.0,1,1,1,1,Normal
10132,10132,10132,-3093.009765625,1320.8050537109375,4.624999523162842,-0.12530517578125,-7488.0,1,1,1,1,Normal
10133,10133,10133,-3070.143798828125,1362.6973876953125,4.674999713897705,-0.1578368991613388,-7488.0,1,1,1,1,Normal
10134,10134,10134,-3006.943359375,1337.501708984375,4.549999713897705,-0.1199493333697319,-7488.0,1,1,1,1,Normal
10135,10135,10135,-2992.25048828125,1324.3544921875,4.499999523162842,-0.1430206298828125,-7488.0,1,1,1,1,Normal
10136,10136,10136,-2949.8271484375,1298.5067138671875,4.34999942779541,-0.0926055908203125,-7488.0,1,1,1,1,Normal
10137,10137,10137,-2930.607421875,1306.245361328125,4.399999618530273,-0.112884521484375,-7488.0,1,1,1,1,Normal
10138,10138,10138,-2896.731201171875,1270.5947265625,4.374999523162842,-0.114471435546875,-7488.0,1,1,1,0,Normal
10139,10139,10139,-2776.9091796875,1255.4915771484375,4.224999904632568,-0.1554718017578125,-7488.0,1,1,1,0,Normal
10140,10140,10140,-2790.249755859375,1284.93701171875,4.174999713897705,-0.0999832153320312,-7488.0,1,1,1,0,Normal
10141,10141,10141,-2706.81494140625,1257.8216552734375,4.049999237060547,-0.1791000366210937,-7488.0,1,1,1,0,Normal
10142,10142,10142,-2678.407958984375,1239.3624267578125,4.09999942779541,-0.1063995361328125,-7488.0,1,1,1,0,Normal
10143,10143,10143,-2589.383544921875,1214.2874755859375,3.924999713897705,-0.143531784415245,-7488.0,1,1,1,0,Normal
10144,10144,10144,-2578.506103515625,1191.204345703125,3.849999904632568,-0.1098403930664062,-7488.0,1,1,1,0,Normal
10145,10145,10145,-2569.041015625,1166.2982177734375,3.8249998092651367,-0.1080780029296875,-7488.0,1,1,1,0,Normal
10146,10146,10146,-2505.9609375,1203.458251953125,3.799999713897705,-0.1666488647460937,-7488.0,1,1,1,0,Normal
10147,10147,10147,-2492.137451171875,1193.7637939453125,3.7749996185302734,-0.1137924194335937,-7488.0,1,1,1,0,Normal
10148,10148,10148,-2434.4541015625,1162.2176513671875,3.724999666213989,-0.145843505859375,-7488.0,1,1,1,0,Normal
10149,10149,10149,-2370.15478515625,1211.9453125,3.624999761581421,-0.1081695482134819,-7488.0,1,1,1,0,Normal
10150,10150,10150,-2267.7900390625,1143.4205322265625,3.4749999046325684,-0.0989684984087944,-7488.0,1,1,1,0,Normal
10151,10151,10151,-2269.685546875,1101.2987060546875,3.424999713897705,-0.1376190185546875,-7488.0,1,1,1,0,Normal
10152,10152,10152,-2266.993408203125,1157.6904296875,3.499999523162842,-0.0834884643554687,-7488.0,1,1,1,0,Normal
10153,10153,10153,-2252.723388671875,1156.2296142578125,3.4749999046325684,-0.0925064012408256,-7488.0,1,1,1,0,Normal
10154,10154,10154,-2191.671630859375,1144.48291015625,3.399999618530273,-0.1464691162109375,-7488.0,1,1,1,0,Normal
10155,10155,10155,-2118.2451171875,1050.9312744140625,3.1999995708465576,-0.1328659057617187,-7488.0,1,1,1,0,Normal
10156,10156,10156,-2018.246826171875,1060.734375,3.125,-0.1185150146484375,-7488.0,1,1,1,0,Normal
10157,10157,10157,-2080.083251953125,1150.2415771484375,3.2749998569488525,-0.1579589694738388,-7488.0,1,1,1,0,Normal
10158,10158,10158,-2000.499755859375,1095.0570068359375,3.174999713897705,-0.1105194091796875,-7488.0,1,1,1,0,Normal
10159,10159,10159,-1919.5885009765625,1089.3466796875,3.0249998569488525,-0.145233154296875,-7488.0,1,1,1,0,Normal
10160,10160,10160,-1911.765380859375,1068.41259765625,2.999999761581421,-0.1153411790728569,-7488.0,1,1,1,0,Normal
10161,10161,10161,-1890.8914794921875,1029.767822265625,2.9499998092651367,-0.1043701171875,-7488.0,1,1,1,0,Normal
10162,10162,10162,-1848.7818603515625,1073.5313720703125,2.9499998092651367,-0.1433181762695312,-7488.0,1,1,1,0,Normal
10163,10163,10163,-1792.015869140625,1009.0509033203124,2.799999713897705,-0.1589965671300888,-7488.0,1,1,1,0,Normal
10164,10164,10164,-1754.976806640625,1011.5740966796876,2.749999761581421,-0.1310043334960937,-7488.0,1,1,1,0,Normal
10165,10165,10165,-1700.7340087890625,989.662109375,2.674999713897705,-0.1348190158605575,-7488.0,1,1,1,0,Normal
10166,10166,10166,-1653.5537109375,1017.5502319335938,2.674999713897705,-0.105224609375,-7488.0,1,1,1,0,Normal
10167,10167,10167,-1648.724609375,1035.2366943359375,2.674999713897705,-0.1042175218462944,-7488.0,1,1,1,0,Normal
10168,10168,10168,-1550.7181396484375,987.7787475585938,2.549999952316284,-0.152137741446495,-7488.0,1,1,1,0,Normal
10169,10169,10169,-1557.64794921875,987.64599609375,2.4749999046325684,-0.1008758544921875,-7488.0,1,1,1,0,Normal
10170,10170,10170,-1480.467041015625,951.826171875,2.399999618530273,-0.1680068969726562,-7488.0,1,1,1,0,Normal
10171,10171,10171,-1472.957763671875,919.193603515625,2.399999618530273,-0.1404647678136825,-7488.0,1,1,1,0,Normal
10172,10172,10172,-1454.76416015625,989.0222778320312,2.499999761581421,-0.1161956787109375,-7488.0,1,1,1,0,Normal
10173,10173,10173,-1387.5794677734375,941.8541870117188,2.3249998092651367,-0.1531867831945419,-7488.0,1,1,1,0,Normal
10174,10174,10174,-1358.6048583984375,874.6935424804688,2.1999998092651367,-0.0944366380572319,-7488.0,1,1,1,0,Normal
10175,10175,10175,-1291.6494140625,907.7486572265624,2.1499998569488525,-0.1477279514074325,-7488.0,1,1,1,0,Normal
10176,10176,10176,-1247.8736572265625,853.8560180664062,2.0749998092651367,-0.0917892381548881,-7488.0,1,1,1,0,Normal
10177,10177,10177,-1264.38916015625,926.2319946289062,2.174999713897705,-0.1225395202636718,-7488.0,1,1,1,0,Normal
10178,10178,10178,-1158.0526123046875,865.5545043945312,2.049999713897705,-0.1476936191320419,-7488.0,1,1,1,0,Normal
10179,10179,10179,-1090.3125,794.9168701171875,1.8499997854232788,-0.1182899475097656,-7488.0,1,1,1,0,Normal
10180,10180,10180,-1105.8863525390625,863.8764038085938,1.924999952316284,-0.1752204895019531,-7488.0,1,1,1,0,Normal
10181,10181,10181,-1106.4295654296875,864.7456665039062,1.9749999046325684,-0.1375312656164169,-7488.0,1,1,1,0,Normal
10182,10182,10182,-1022.4276123046876,873.1603393554688,1.8999998569488523,-0.1800346225500106,-7488.0,1,1,1,0,Normal
10183,10183,10183,-973.7985229492188,845.1756591796875,1.8249999284744265,-0.0986442565917968,-7488.0,1,1,1,0,Normal
10184,10184,10184,-996.4108276367188,863.2244262695312,1.8249999284744265,-0.1456947177648544,-7488.0,1,1,1,0,Normal
10185,10185,10185,-846.419189453125,795.411865234375,1.5999997854232788,-0.108402244746685,-7488.0,1,1,1,0,Normal
10186,10186,10186,-888.62548828125,812.7603759765625,1.6749998331069946,-0.1822776794433593,-7488.0,1,1,1,0,Normal
10187,10187,10187,-787.6129150390625,786.550537109375,1.5999997854232788,-0.1498947143554687,-7489.0,1,1,1,0,Normal
